date,TimeCode,Open(JPY/kWh),High(JPY/kWh),Low(JPY/kWh),Close(JPY/kWh),Average(JPY/kWh),TotalTransactionVolume(MWh/h),TransactionNumber
2016/06/03,47,5.41,9,5.41,7.38,6.31,150.2,33
2016/06/03,48,6.32,9,5.41,6.39,6.24,137.2,18
2016/06/04,1,5.36,7.38,5.36,6.31,6.32,159.2,55
2016/06/04,2,5.36,7.01,5.36,6.26,6.28,149.4,46
2016/06/04,3,5.32,7.01,5.32,6.13,6.25,150.1,42
2016/06/04,4,5.32,7.01,5.32,6.18,6.29,161.7,46
2016/06/04,5,5.32,7.01,5.32,6.26,6.38,141.2,45
2016/06/04,6,5.32,7.01,5.32,6.4,6.47,123.2,44
2016/06/04,7,5.91,6.77,5.91,6.4,6.19,97,50
2016/06/04,8,5.91,6.77,5.91,5.99,5.99,59.1,49
2016/06/04,9,5.91,6.56,5.91,6.56,6.19,58.2,47
2016/06/04,10,5.91,6.77,5.91,6.28,6.1,55.3,45
2016/06/04,11,5.27,7.17,5.27,5.99,5.98,50,47
2016/06/04,12,5.27,7.17,5.27,6.47,6.04,36.7,44
2016/06/04,13,5.17,6.18,5.11,5.11,5.44,66.1,37
2016/06/04,14,5.17,6.04,4.84,4.84,5.2,108,38
2016/06/04,15,5.17,6.04,5.15,5.15,5.53,57.1,38
2016/06/04,16,5.32,6.04,5.15,5.15,5.5,60.6,32
2016/06/04,17,5,6.04,4.82,6.04,4.85,82.7,13
2016/06/04,18,5.17,6.04,5.02,6.04,5.14,56.9,12
2016/06/04,19,6.76,8,6.76,6.9,7.39,2,10
2016/06/04,20,8,8,6.44,6.44,6.51,114.9,13
2016/06/04,21,8,8.37,6.4,6.4,6.52,82.5,14
2016/06/04,22,7.15,8.37,7.15,8.37,8,2.7,11
2016/06/04,23,8,8.37,6.68,6.68,7.98,2.8,12
2016/06/04,24,8,8.37,5.37,5.37,6.04,87.2,12
2016/06/04,25,6.51,25.93,5.59,5.59,6.32,79.2,22
2016/06/04,26,6.51,25.93,4.73,4.73,5.68,85.4,23
2016/06/04,27,7.45,8.37,4.73,7.01,6.72,118.9,25
2016/06/04,28,7.45,8.37,5.8,7.01,6.61,103.7,21
2016/06/04,29,7.45,8.94,6.48,6.5,6.78,210.9,26
2016/06/04,30,7.45,8.2,5.59,5.59,6.68,221.2,23
2016/06/04,31,7.45,8.5,5.59,5.59,6.9,240.5,36
2016/06/04,32,7.45,8.5,4.73,4.73,6.98,222.4,29
2016/06/04,33,7.45,44.5,5.88,5.88,6.87,215.9,35
2016/06/04,34,6.87,8.94,6.51,8.44,7.14,312.2,36
2016/06/04,35,6.87,25.93,6.5,8.81,7.31,360.1,41
2016/06/04,36,6.87,25.93,6.49,8.5,7.35,359.9,43
2016/06/04,37,6.87,25.93,6.57,8.01,7.5,244.6,34
2016/06/04,38,6.87,25.93,6.87,9,8.58,71,19
2016/06/04,39,6.87,26,6.87,9,9.8,18.8,15
2016/06/04,40,6.87,25.93,6.87,8.12,8.45,103.3,25
2016/06/04,41,6.84,25.93,6.84,8.59,8.99,26.7,14
2016/06/04,42,6.84,9,6.84,8.1,8.86,23.1,15
2016/06/04,43,6.79,8.5,6.79,8.1,8.36,20.6,15
2016/06/04,44,6.51,9.09,6.51,6.58,7.05,66.9,11
2016/06/04,45,5.91,8,5.91,6.12,6.63,135.8,27
2016/06/04,46,6.29,9,6.12,6.12,6.87,73.4,20
2016/06/04,47,5.41,7.38,5.41,5.98,6.47,78.2,20
2016/06/04,48,5.41,7.38,5.41,5.98,6.71,44.5,18
2016/06/05,1,8,8,4.91,5.98,6.06,36.1,47
2016/06/05,2,8,8,4.91,5.98,6.05,35.7,44
2016/06/05,3,8,8,4.91,5.98,6.06,35.7,45
2016/06/05,4,8,8,5.98,5.98,6.08,35.6,44
2016/06/05,5,8,8,5.98,5.98,6.07,39.5,47
2016/06/05,6,8,8,5.98,5.98,6.06,39.3,46
2016/06/05,7,8,8,5.98,5.98,6.06,37.7,45
2016/06/05,8,8,8,5.98,5.98,6.06,37.2,44
2016/06/05,9,8,8.53,5.98,5.99,6.04,59.8,48
2016/06/05,10,8,8.52,5.98,5.99,6.04,61.4,47
2016/06/05,11,8,8,4.86,5.99,6.02,59.8,52
2016/06/05,12,8,8.56,5.98,5.98,6.09,42.3,52
2016/06/05,13,8,8.14,7.41,7.41,8.08,2.2,6
2016/06/05,14,8,8,7.41,8,7.96,1.6,6
2016/06/05,15,8,8,4.55,5.98,6.02,45.5,53
2016/06/05,16,8,8,4.79,5.98,6.07,13.2,19
2016/06/05,17,8,8,4.57,5.98,6.09,1.8,8
2016/06/05,18,8,8,4.85,5.98,6.01,27.5,38
2016/06/05,19,8,8,5.11,5.9,6.11,7.8,16
2016/06/05,20,8,8.61,5.66,5.66,6.52,10.8,22
2016/06/05,21,8,8.71,5.66,5.66,6.14,34.3,46
2016/06/05,22,8,8.69,5.66,5.66,6.36,9.7,18
2016/06/05,23,8,8.74,5.66,5.66,6.27,12.7,23
2016/06/05,24,8,8.77,5.78,5.78,6.66,5.5,15
2016/06/05,25,8,8.14,5.66,7.01,6.65,9.8,18
2016/06/05,26,8,8.14,5.66,7.01,6.92,10.8,15
2016/06/05,27,8,8.14,4.91,6.43,6.51,14.8,17
2016/06/05,28,8,8.14,5.66,7.29,7.18,12.7,15
2016/06/05,29,8,8.14,5.66,7.57,7.27,21.7,17
2016/06/05,30,8,8.14,5.78,8.1,6.56,58.6,54
2016/06/05,31,8,8.14,4.91,4.91,6.6,58.6,55
2016/06/05,32,8,8.14,4.91,4.91,6.6,58.8,57
2016/06/05,33,8,8.14,6.26,7.37,7.71,35.7,20
2016/06/05,34,8,8.14,5.51,6.08,7.36,44.9,32
2016/06/05,35,8,9,4.63,4.63,6.42,83.6,24
2016/06/05,36,8,9,4.63,4.63,6.8,110.6,25
2016/06/05,37,8,9,6.37,6.86,7.09,108.8,20
2016/06/05,38,8,9,5.9,5.9,6.9,124.2,18
2016/06/05,39,8,9.08,6.42,7.5,7.02,118.5,18
2016/06/05,40,8,9,6.37,6.37,6.91,99,16
2016/06/05,41,8,9,6.38,6.38,6.74,92.1,17
2016/06/05,42,8,9,6.36,6.36,6.68,92,16
2016/06/05,43,8,9,5.98,6.85,6.68,212.7,21
2016/06/05,44,8,9,5.98,5.98,6.25,92,13
2016/06/05,45,8,9,5.95,7.74,6.02,158.6,70
2016/06/05,46,8,9,5.98,7.74,6.12,44.3,55
2016/06/05,47,8,8,5.98,7,6.09,41.1,55
2016/06/05,48,8,8,4.91,5.63,6.06,39.3,55
2016/06/06,1,8,8,5.66,6.16,6.37,50.3,52
2016/06/06,2,7,7,4.77,6.16,6.29,50,50
2016/06/06,3,7,7,4.86,5.98,6.04,53,51
2016/06/06,4,7,7,4.53,5.75,5.82,50.8,47
2016/06/06,5,7,7,4.53,5.99,6,53.9,52
2016/06/06,6,7,7,4.7,5.98,5.97,52.9,51
2016/06/06,7,7,7,4.87,5.98,6.01,52.9,51
2016/06/06,8,7.38,7.38,4.87,6.42,6.23,102.9,52
2016/06/06,9,7.38,7.38,4.91,6.38,6.25,183.6,56
2016/06/06,10,8,9.17,4.91,5.99,6.07,76.3,54
2016/06/06,11,8,9.22,4.53,5.99,6.07,76,57
2016/06/06,12,7.38,7.38,4.77,6.41,6.22,108.7,60
2016/06/06,13,4.87,7.74,4.87,6.13,6.35,62.4,59
2016/06/06,14,8,8,4.87,6.13,6.35,64.1,62
2016/06/06,15,7.74,7.74,5.66,6.13,6.37,62.3,64
2016/06/06,16,7.74,7.74,6.09,6.09,6.34,73.5,77
2016/06/06,17,6.92,9,6.92,6.96,7.16,14.4,12
2016/06/06,18,8.7,9.78,7.81,8,8.45,4.9,13
2016/06/06,19,9.45,9.89,8.5,9.01,9.14,9.7,16
2016/06/06,20,7.74,7.74,7.74,7.74,7.74,28.8,14
2016/06/06,21,7.74,8.5,7.74,8.5,7.81,255.3,40
2016/06/06,22,7.74,8.5,7.74,8.5,7.85,154.6,31
2016/06/06,23,12,12,8,8.5,8.4,59.6,21
2016/06/06,24,12,12,8,8.8,8.63,65.5,21
2016/06/06,25,9.98,9.98,7.5,9.85,7.66,52,22
2016/06/06,26,9.63,10.2,7.5,10.2,7.63,52.9,22
2016/06/06,27,12,12,6.34,7.32,7.85,399.4,61
2016/06/06,28,12,12,6.75,7.33,7.66,542.6,59
2016/06/06,29,12.43,21,6.62,7.48,8.59,489.8,53
2016/06/06,30,12.45,25.93,8,9.27,9.89,300.6,64
2016/06/06,31,12.47,21,8,10.01,9.81,293.7,48
2016/06/06,32,12.48,21,8,10.01,9.71,286.1,44
2016/06/06,33,12.5,20.13,8.1,15.36,11.01,306.5,77
2016/06/06,34,12.5,15.22,8.12,10,10.68,305.4,56
2016/06/06,35,12.5,25.93,8.12,10,10.08,122,29
2016/06/06,36,12.55,12.55,8.12,9,8.97,91.9,26
2016/06/06,37,10.5,10.5,8.12,10,9.16,31.7,22
2016/06/06,38,9.81,10.61,8.12,10,9.4,28.8,20
2016/06/06,39,9.55,9.55,8.1,9,8.93,28.2,19
2016/06/06,40,7.63,9.55,7.63,9,8.77,20.3,19
2016/06/06,41,7.63,9.55,7.63,8.12,8.81,17.5,17
2016/06/06,42,7.63,9.55,7.63,8.12,8.74,14,13
2016/06/06,43,6.34,9.34,6.34,7.01,7.7,8.7,12
2016/06/06,44,6.09,9.09,6.09,7.01,7.32,7.2,10
2016/06/06,45,6.37,9.03,6.37,6.87,6.82,63.6,15
2016/06/06,46,6.37,8.96,6.37,6.87,6.7,266.1,29
2016/06/06,47,5.66,9,5.35,6.42,6.43,178.4,20
2016/06/06,48,5.66,9,5.49,6.16,6.49,138.3,17
2016/06/07,1,8,8,5.83,6.33,6.33,168,55
2016/06/07,2,8,8.25,5.83,6.29,6.37,87.3,51
2016/06/07,3,8,8,5.42,6.39,6.36,86.2,44
2016/06/07,4,8,8,5.42,6.42,6.35,86.2,46
2016/06/07,5,8,8,5.9,6.42,6.37,85.1,40
2016/06/07,6,8,8,5.83,6.4,6.38,138.5,50
2016/06/07,7,8,8,6.15,6.46,6.39,169,54
2016/06/07,8,8,8,6.01,6.49,6.35,79.4,54
2016/06/07,9,7.29,8,6.16,6.48,6.51,95.5,49
2016/06/07,10,7.29,8,6.16,6.19,6.35,44.8,47
2016/06/07,11,7.29,8,5.83,6.49,6.38,112.6,52
2016/06/07,12,7.29,8,5.83,6.44,6.32,84.4,47
2016/06/07,13,7.29,8,5.83,6.38,6.41,125.6,47
2016/06/07,14,7.29,8,6.14,6.4,6.47,176.6,49
2016/06/07,15,7.29,8,6.02,6.4,6.47,101.8,54
2016/06/07,16,7.29,8,6.11,6.4,6.39,142.4,54
2016/06/07,17,8,8,6.87,7.65,7.57,23.6,15
2016/06/07,18,8,8.74,6.85,8.74,7.07,150.8,17
2016/06/07,19,8,10,7.08,9.81,7.52,101.5,20
2016/06/07,20,8,10,7.15,10,7.55,150.7,18
2016/06/07,21,9.49,10.43,8.4,8.4,9.64,75.2,18
2016/06/07,22,9.61,10.37,8.16,8.16,9.62,77.2,20
2016/06/07,23,8,12.41,6.85,12.41,7.62,501.8,55
2016/06/07,24,8,12.92,6.86,12.92,7.94,427.3,63
2016/06/07,25,8,11.28,6.75,11.04,7.8,381.4,46
2016/06/07,26,8,11.38,6.81,11,7.84,398.8,47
2016/06/07,27,8,12.41,7.28,12.41,8.63,298.9,50
2016/06/07,28,8,25.93,6.82,11,7.9,371.9,55
2016/06/07,29,8,15.45,6.77,11.8,8.78,338.7,51
2016/06/07,30,8,25.93,6.88,12.91,9.61,289.5,56
2016/06/07,31,15,25.93,6.88,20,11.34,482.3,68
2016/06/07,32,15,25.93,8.1,9,10.71,157.5,41
2016/06/07,33,15,38.52,8,20,16.24,311.7,95
2016/06/07,34,15,39.93,9,14.71,14.4,365.3,52
2016/06/07,35,9.8,25.93,8.12,8.12,8.92,36.7,19
2016/06/07,36,8.47,19.93,8.12,8.12,8.73,36.8,21
2016/06/07,37,8.75,19.9,8.12,8.12,8.75,37.6,22
2016/06/07,38,8.75,19.9,8.12,8.12,8.72,36.2,23
2016/06/07,39,8.75,10,8,8.12,8.27,84.3,21
2016/06/07,40,8.45,10.18,8,8.12,8.6,103.1,25
2016/06/07,41,8.92,10.71,8,8.1,8.56,95.6,26
2016/06/07,42,8.31,10.7,8,8.1,8.47,90.3,26
2016/06/07,43,8,9.08,8,8,8.26,19.1,20
2016/06/07,44,8,9,8,8,8.15,18.7,22
2016/06/07,45,8,8.98,6.16,6.51,7.29,54.3,19
2016/06/07,46,8,10,6.23,6.23,6.8,101.2,22
2016/06/07,47,8,8.38,6.24,6.28,6.74,104.7,23
2016/06/07,48,8,8.58,5.99,5.99,6.71,67.5,21
2016/06/08,1,8,8,5.99,5.99,6.85,63.7,37
2016/06/08,2,8,8,5.99,5.99,6.57,65.4,46
2016/06/08,3,8,8,5.99,5.99,6.28,43,30
2016/06/08,4,8,8,5.99,5.99,6.26,43.9,31
2016/06/08,5,8,8,5.99,5.99,6.24,35.4,38
2016/06/08,6,8,8,5.41,5.99,6.22,35.3,37
2016/06/08,7,8,8,5.99,5.99,6.19,31.1,36
2016/06/08,8,8,8,5.99,5.99,6.22,32.1,36
2016/06/08,9,8,8,6.01,6.29,6.22,78.8,41
2016/06/08,10,8,8,5.77,5.99,6.21,79.6,45
2016/06/08,11,8,8,5.99,5.99,6.11,71.2,42
2016/06/08,12,8,8,6.19,6.23,6.53,28.2,32
2016/06/08,13,8,8,6.19,6.23,6.27,33.6,47
2016/06/08,14,8,8,5.79,6.23,6.28,34.4,53
2016/06/08,15,8,8.14,6.09,6.09,6.7,33.9,42
2016/06/08,16,8,8,6.09,6.09,6.7,30.5,37
2016/06/08,17,8.13,8.38,6.5,6.5,6.68,63.2,23
2016/06/08,18,8,8.2,6.5,8.2,7.4,14.4,20
2016/06/08,19,8,10.39,6.93,10.12,8.14,17.9,22
2016/06/08,20,8,13,6.93,9.15,8.43,19.9,24
2016/06/08,21,8,10,6.95,9.61,8.34,27.7,23
2016/06/08,22,8,10,6.95,10,8.37,28,22
2016/06/08,23,8,10,6.97,10,8.39,29.7,24
2016/06/08,24,8,9.15,6.97,9.11,7.63,254.6,38
2016/06/08,25,8.31,10.82,6.51,8.38,6.8,298.6,44
2016/06/08,26,8,9.49,6.51,8.44,6.84,216.3,40
2016/06/08,27,9,9.37,6.75,9.24,7.07,117.5,24
2016/06/08,28,10,10.76,6.82,7,8.52,143.4,32
2016/06/08,29,13.29,23,6.87,7.48,13.08,293,53
2016/06/08,30,15,23.98,7,9.54,14.19,292.6,59
2016/06/08,31,13.47,22.92,7.02,15.99,13.93,256.6,54
2016/06/08,32,13.67,22.55,7.11,10.01,13.91,266,55
2016/06/08,33,15,23.7,8.1,18.18,14.73,276.3,59
2016/06/08,34,13.29,22,8.1,9.92,16.15,329.8,73
2016/06/08,35,13.72,22,7.2,10,13.92,273.4,50
2016/06/08,36,13.05,13.08,8.12,10.45,10.61,171.1,36
2016/06/08,37,9,14.63,8.12,14.63,9.5,60.3,27
2016/06/08,38,8.75,10.5,8.12,10.45,9.62,59.4,25
2016/06/08,39,8.75,10.05,7.32,7.32,8.25,54.9,24
2016/06/08,40,8.32,10,8.1,10,8.28,56.4,28
2016/06/08,41,8.31,9.85,7.19,8.1,7.85,52.3,28
2016/06/08,42,8.31,9.36,7.14,8.1,8.43,37.1,24
2016/06/08,43,8,9,6.76,7.92,7.75,37.6,29
2016/06/08,44,8,9,6.7,7.92,7.65,38.5,28
2016/06/08,45,8,8.85,6.71,6.71,7.61,19.8,22
2016/06/08,46,8,8.9,6.54,6.54,7.12,49.3,24
2016/06/08,47,8,8.78,6.09,6.09,6.55,39.5,28
2016/06/08,48,8,8.69,6.09,6.14,6.52,60.6,28
2016/06/09,1,7.79,8.35,5.9,6.32,6.56,87.5,27
2016/06/09,2,7.73,7.73,5.86,6.29,6.23,87.6,23
2016/06/09,3,7.45,7.45,5.72,5.99,6.13,89,18
2016/06/09,4,7.44,7.65,5.67,7.65,5.95,93.1,25
2016/06/09,5,7.84,8.14,6.13,6.39,6.39,171.9,25
2016/06/09,6,7.91,7.91,6.05,6.47,6.32,161,22
2016/06/09,7,7.92,7.92,6.05,6.46,6.4,171,24
2016/06/09,8,7.96,7.96,6.12,6.52,6.41,140.7,25
2016/06/09,9,8,8,6.02,7.65,6.39,49.1,18
2016/06/09,10,7.8,8,5.99,7.65,6.21,103.3,23
2016/06/09,11,8,8,5.72,7.65,6.1,78.4,20
2016/06/09,12,7.44,7.44,5.67,6.62,6.12,82.2,25
2016/06/09,13,7.44,8,5.57,7,6.38,40.1,21
2016/06/09,14,7.45,8,5.72,7,6.43,31.4,23
2016/06/09,15,7.79,7.79,5.84,7,6.72,33.3,25
2016/06/09,16,7.9,7.9,5.97,7,6.93,38.8,25
2016/06/09,17,8,11,6.8,7.65,7.63,11.6,24
2016/06/09,18,8,10.65,7,8.25,8.56,12.9,25
2016/06/09,19,9.39,13.51,8.3,9.54,10.6,17.9,17
2016/06/09,20,9.71,13.51,8.3,9.9,11.04,20.4,15
2016/06/09,21,9.72,13.53,8.3,9.9,10.99,20.4,15
2016/06/09,22,10.01,12.01,8.3,10.25,11.25,18.6,18
2016/06/09,23,10.1,12.12,8.3,10.25,11.28,16.9,18
2016/06/09,24,10.67,12.79,8.3,10.25,11.62,16.6,19
2016/06/09,25,8,9.5,6.96,9.02,7.31,109.5,29
2016/06/09,26,8.13,10.44,7.91,7.96,9.15,18.2,18
2016/06/09,27,9,12,7.08,10.16,10.08,58.7,29
2016/06/09,28,9,12,6.86,8.56,9.74,116.6,34
2016/06/09,29,13.04,13.06,6.62,8.56,9.35,167.8,29
2016/06/09,30,13.05,13.98,9,13.98,10.87,61,24
2016/06/09,31,13.05,25.01,9,9.21,13.08,257.9,50
2016/06/09,32,13.05,25.01,9,20,14.3,269.9,47
2016/06/09,33,13.05,28,9,27.01,15.33,292,53
2016/06/09,34,13.92,27.01,9,9,15.82,407.8,70
2016/06/09,35,13.05,20.26,10,10,13.91,246.3,50
2016/06/09,36,10.07,14.5,9,10,11.35,175.9,39
2016/06/09,37,10.27,13.81,8.1,8.99,10.78,111.4,31
2016/06/09,38,9.45,10.5,8.1,8.99,9.57,46.3,24
2016/06/09,39,9,10.5,8.1,9,8.51,158.6,33
2016/06/09,40,8,10.5,8,9,8.47,155.3,31
2016/06/09,41,8.32,10,6.98,7.89,8.27,284.3,60
2016/06/09,42,8.31,10,6.98,7.89,8.29,278,72
2016/06/09,43,8,10.73,6.71,7.41,7.67,104.3,46
2016/06/09,44,8,11,6.55,7.95,7.92,30.8,32
2016/06/09,45,8,8.5,5.99,7.89,6.89,186.5,40
2016/06/09,46,8,8.5,5.99,7.89,6.74,169.7,42
2016/06/09,47,8,8.64,5.99,6.41,6.77,199.1,28
2016/06/09,48,8,9,5.99,7.89,6.75,162.8,26
2016/06/10,1,8,8,5.99,5.99,6.71,127.5,49
2016/06/10,2,8,8,5.84,6.27,6.5,127.5,51
2016/06/10,3,8,8,5.44,6.34,6.53,110.3,45
2016/06/10,4,8,8,5.44,6.38,6.65,84.2,44
2016/06/10,5,8,8,5.85,6.33,6.53,118.3,46
2016/06/10,6,8,8,6.15,6.32,6.71,95.1,49
2016/06/10,7,8,8,6.06,6.36,6.71,95.1,52
2016/06/10,8,8,8,6.15,6.3,6.71,94.9,50
2016/06/10,9,8,8,5.84,6.25,6.6,123.2,50
2016/06/10,10,8,8,5.84,6.25,6.57,124.1,53
2016/06/10,11,8,8,5.44,5.99,6.44,125.9,56
2016/06/10,12,8,8,5.41,5.99,6.54,121.9,57
2016/06/10,13,8,8,5.36,5.36,6.79,91,54
2016/06/10,14,8,8,5.38,5.38,6.91,79.9,59
2016/06/10,15,8,8,5.38,5.38,6.7,80.7,59
2016/06/10,16,8,8,5.91,6.23,6.15,82.5,57
2016/06/10,17,8,8,6.23,6.84,7.02,48.1,22
2016/06/10,18,8,14.54,6.64,14.54,7.39,49.2,21
2016/06/10,19,8,8.92,6.85,7.9,7.49,49.7,21
2016/06/10,20,8,9.61,7.5,7.9,8.46,50.4,25
2016/06/10,21,8,9,6.42,6.42,7.43,65.9,21
2016/06/10,22,8,14.11,6.4,14.11,7.45,67.1,25
2016/06/10,23,8,14.37,6.53,14.37,7.36,175.2,43
2016/06/10,24,8,14.11,6.57,14.11,7.65,150.8,45
2016/06/10,25,8,10.5,6.38,9.38,7.46,56.9,26
2016/06/10,26,8,10.5,6.5,7,7.41,57.4,28
2016/06/10,27,9,13.41,6.44,13.41,7.36,471.2,94
2016/06/10,28,9,25.93,6.5,9.21,7.17,544.4,117
2016/06/10,29,9,25.68,6.51,8.6,7.25,875.9,123
2016/06/10,30,8,44.49,6.46,9.55,8.6,920.2,133
2016/06/10,31,8,44.49,6.46,6.46,8.48,1081.1,121
2016/06/10,32,11.28,44.49,6.46,13.41,8.34,929.3,110
2016/06/10,33,11.28,44.49,6.46,12.56,9.05,575.3,92
2016/06/10,34,8,44.49,7.16,12.56,11.79,284.6,61
2016/06/10,35,8,25.93,7.11,10.07,9.38,192.6,51
2016/06/10,36,11.28,25.93,7.28,23.01,9.05,266.1,61
2016/06/10,37,8.99,25.93,6.98,23.01,8.57,230.8,63
2016/06/10,38,8.99,25.93,8,11.07,10.1,87.3,41
2016/06/10,39,8.61,25.93,7.01,10.2,8.19,268.9,62
2016/06/10,40,8.54,10.07,8.12,8.89,9.32,65.7,26
2016/06/10,41,8,23.93,6.99,9.38,7.61,247,50
2016/06/10,42,8,9.29,6.99,8.1,7.48,242.9,46
2016/06/10,43,8,10.98,6.83,7.07,7.78,158.8,43
2016/06/10,44,8,9.28,6.84,7,7.85,100.6,35
2016/06/10,45,8,8.27,6.16,7,7.62,77,32
2016/06/10,46,8,8.68,6.16,7,7.68,85.8,33
2016/06/10,47,8,9,6.16,7,7.05,186.9,36
2016/06/10,48,8,9.17,5.99,7,6.83,171.3,40
2016/06/11,1,8,8,5.99,6.23,6.32,93.5,27
2016/06/11,2,8,8,5.9,5.99,6.31,158.6,33
2016/06/11,3,8,8,5.5,6.23,6.19,35.9,16
2016/06/11,4,8,8,5.99,6.23,6.12,34,14
2016/06/11,5,8,8,5.99,5.99,6.39,37,16
2016/06/11,6,8,8,5.89,6.23,6.37,41.8,16
2016/06/11,7,8,8,5.9,7.69,6.43,40.6,19
2016/06/11,8,8,8,6.16,6.23,6.6,32.4,19
2016/06/11,9,8,8,6.16,8,6.81,32.6,19
2016/06/11,10,8,8,6.16,8,6.39,112.6,27
2016/06/11,11,8,8,5.49,5.99,6.35,45.2,15
2016/06/11,12,8,8,5.49,5.99,6.36,46,17
2016/06/11,13,8,8,5.44,5.99,6.96,19,18
2016/06/11,14,8,8,5.44,6.45,6.55,117.9,21
2016/06/11,15,8,8,5.5,6.42,6.55,120.4,21
2016/06/11,16,8,8,5.39,6.44,6.68,73.7,21
2016/06/11,17,8,8,5.14,6.49,6.66,141.9,48
2016/06/11,18,8,8.11,5.36,7,6.74,81.2,46
2016/06/11,19,8,8,5.9,7.84,7,94.5,51
2016/06/11,20,8,8,5.93,8,7.01,92.6,49
2016/06/11,21,8,9.43,5.99,6.39,7.07,144.1,56
2016/06/11,22,8,9.37,6.02,7.01,7.09,137.4,52
2016/06/11,23,8,9.05,5.9,7.74,7.24,139.6,55
2016/06/11,24,8,8.88,5.9,6.35,7.04,235.1,63
2016/06/11,25,8,8,5.49,7.38,7.13,121.8,34
2016/06/11,26,8,8,4.92,7.38,6.95,145.8,59
2016/06/11,27,8,10.52,5.9,7.68,7.17,407.9,46
2016/06/11,28,8,9.73,5.9,7.44,7.47,209.1,48
2016/06/11,29,8,11,5.91,7.63,7.24,262.4,54
2016/06/11,30,8,11,6.46,11,7.87,220.9,53
2016/06/11,31,8,11,6.46,11,8.23,224.9,174
2016/06/11,32,8,10.92,6.5,9.77,8.51,93.9,28
2016/06/11,33,8,44.49,7.02,10.04,12.03,221,45
2016/06/11,34,8,44.49,7.21,10.38,9.52,208.2,58
2016/06/11,35,8,25.93,6.64,9.89,9.09,280,57
2016/06/11,36,8.01,25.93,7.01,9.58,9.5,224,40
2016/06/11,37,8.66,25.93,8.1,10,11.52,110.2,31
2016/06/11,38,8.72,25.93,8.1,9,12.25,100.7,31
2016/06/11,39,8.73,11,7.44,9,9.28,127.2,34
2016/06/11,40,8.63,11,7.5,8.12,9.27,121.1,34
2016/06/11,41,8.09,10.5,6.61,8.1,8.3,260.1,59
2016/06/11,42,8,9.71,6.61,8,8.08,237.1,61
2016/06/11,43,8,8,6.92,8,7.4,35.1,25
2016/06/11,44,8,8.14,6.51,6.58,7.24,29.8,21
2016/06/11,45,8,8.61,6,6,6.45,227.4,53
2016/06/11,46,8,8.58,6,6,6.43,242.2,56
2016/06/11,47,8,8.61,5.99,5.99,6.54,209.2,43
2016/06/11,48,8,8.56,6,7.4,6.37,135.8,38
2016/06/12,1,9,9,6.09,6.09,6.38,172.6,63
2016/06/12,2,8,8,6,6.23,6.11,150.6,60
2016/06/12,3,8,8,6,6.24,6.14,139.5,55
2016/06/12,4,8,8,6,6.26,6.16,169.6,63
2016/06/12,5,8,8,5.99,5.99,6.2,67.4,46
2016/06/12,6,8,8,5.99,6.5,6.32,114.5,49
2016/06/12,7,8,8,6.23,6.5,6.41,70.3,47
2016/06/12,8,8,8,6.23,6.5,6.42,86.2,46
2016/06/12,9,8,8,6.09,6.5,6.33,119.5,50
2016/06/12,10,8,8,5.99,6.5,6.31,121.2,52
2016/06/12,11,8,8,4.74,4.74,6.36,175.6,66
2016/06/12,12,8,8,5.36,6.32,6.37,140.4,63
2016/06/12,13,8,8,6.29,6.29,6.44,89.9,12
2016/06/12,14,8,8,6.5,6.5,6.56,52.1,11
2016/06/12,15,9,9,6.5,6.5,6.57,52.5,15
2016/06/12,16,9,9,6.5,6.5,6.57,52.5,15
2016/06/12,17,9,9,4.93,7,5.44,60.9,62
2016/06/12,18,7.54,7.54,4.93,7,5.67,15.9,16
2016/06/12,19,9,9,6.23,7.01,6.68,107.5,63
2016/06/12,20,7.54,7.87,6.23,7.01,6.88,153,70
2016/06/12,21,9,9,5.3,5.3,6.92,123,79
2016/06/12,22,9,9,5.37,5.37,7.09,99.1,56
2016/06/12,23,9,9,5.38,5.38,7.02,108.2,65
2016/06/12,24,9,9,4.74,4.74,7.01,110.4,66
2016/06/12,25,9,11,4.74,11,7.16,90.6,52
2016/06/12,26,9,9,5.52,5.52,7,111.4,72
2016/06/12,27,9,10,4.74,4.74,6.91,159.4,111
2016/06/12,28,9,10,6.23,8.34,6.78,113.2,69
2016/06/12,29,8,8.4,6.23,8.4,6.86,122.9,68
2016/06/12,30,8,8.89,6.23,8.89,6.88,117.2,63
2016/06/12,31,8.72,9.04,6.73,6.73,7.76,223.7,82
2016/06/12,32,9,9.11,6.79,6.79,8,170.8,28
2016/06/12,33,8,9.17,6.64,6.72,7.97,230.6,34
2016/06/12,34,8,20.01,4.74,6.72,7.69,236.5,35
2016/06/12,35,8,20.01,4.74,8.94,8.25,430.9,65
2016/06/12,36,8,20.01,7.75,9.23,8.63,332.3,54
2016/06/12,37,8,20.01,4.74,8.94,8.6,357.2,59
2016/06/12,38,8,20.01,7.67,9.52,8.61,329.8,58
2016/06/12,39,9,11,7.64,7.64,8.31,255.3,31
2016/06/12,40,9,11,7.7,7.7,8.34,261.8,31
2016/06/12,41,8,11,5.49,5.49,8,413.4,65
2016/06/12,42,9,9.96,6.85,7.12,8.11,423.7,69
2016/06/12,43,9,9.99,6.5,6.8,8.2,371.6,61
2016/06/12,44,8,9.15,6.25,8.66,8.37,433.6,72
2016/06/12,45,8,8,5.61,5.61,6.43,159.9,34
